ident,             JDTDB,                      X,                      Y,                      Z,              VX (km/s),              VY (km/s),              VZ (km/s),             mass (kg),          radius (km),  color1,   color2,    color3,
      Moon, 2571755.4684378756, -179058043.04106236, 109155482.74305536, 950891.0707644107, -14.212892360107023, -26.39131809463864, 0.10040189059101859, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2571755.4684378756, 157647851.3661584, 33291041.62440081, -4124733.7157067847, 1.3043345899362953, 26.314925499928883, 0.5216501163780325, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2571755.4684378756, 157634278.86891088, -710585350.3810275, -387945.9620508616, 12.435330102847558, 4.112967469044587, -0.29410047159392677, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2571755.4684378756, -288478549.8045927, 1370454652.2250702, -12356413.543660343, -10.00468626063688, -1.7167863660146352, 0.429599193038471, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2571755.4684378756, 1010221443.2869283, -2692456071.8608704, -22586760.47502009, 6.305034521310027, 2.140141615006572, -0.07348345754533761, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2571755.4684378756, 2424492489.8740935, -3725021196.8749866, 21466069.99108031, 4.504270162633721, 3.0185998856090706, -0.16609243566814585, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2571755.4684378756, 6588976065.7256, 1207541360.5581877, -2071312281.917152, -0.07222158914453047, 3.902327520422696, -0.40222575805365635, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2571755.4684378756, -158123210.72347897, 140093177.15252447, 11775390.840051392, -25.27509590372407, -18.416820473349496, -2.0376459794747457, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 38537682.63415666

       Sun, 2572173.0610335795, -50450471.01170797, 36861545.28030737, 974578.2272040565, -0.006565005403862454, -0.00012315110710154378, 8.342788686759102e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2572173.0610335795, -47158861.603432916, 82702192.77653636, 4435463.787608997, -58.37135896781804, 5.26220774989968, 5.746550725059277, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2572173.0610335795, -128905363.68144003, 110154637.30084659, 6545717.653249791, -24.042348685241333, -25.762168554079462, 1.0098364167233458, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2572173.0610335795, -188825868.47877914, -20927517.617457226, 1023501.8659298411, 10.985174056939103, -27.617184915848615, 0.016961692033019428, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2572173.0610335795, -188426806.99961543, -20993183.470035564, 1046953.6410694366, 11.166668164407307, -26.66482613844283, -0.05223413719127382, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2572173.0610335795, -267467128.1757958, -67474142.19012293, 4023605.6465587188, 11.366356738728827, -19.751987220886086, -0.6899808388849433, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2572173.0610335795, 539627278.8103665, -433719690.0436705, -10078239.522292191, 7.9929696775685874, 10.82943022890096, -0.22471593558440095, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2572173.0610335795, -637090194.2636985, 1263273586.571786, 3424585.1117352243, -9.209646406920605, -4.185888459763147, 0.44011389057608313, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2572173.0610335795, 1233811444.9672537, -2605967360.8476133, -25154175.04029867, 6.08241685946568, 2.6504806658422586, -0.06876181869583176, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2572173.0610335795, 2584610308.2070355, -3612580812.571546, 15455899.384019995, 4.370019044656046, 3.2132829891271806, -0.1670131199707189, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2572173.0610335795, 6584740321.02735, 1348038289.8233633, -2085314552.163713, -0.16240485936039173, 3.885462712394262, -0.37397219775970875, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2572173.0610335795, -117720092.7456717, 161921948.98179948, 14215672.204444911, -30.68444055910136, -11.312299881740717, -1.2896062276956262, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 196631614.53542256

       Sun, 2572308.1304790303, -50523496.44839564, 36855734.06509684, 975513.4957676257, -0.005728102820073991, -0.0009058038539264525, 6.744292981921478e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2572308.1304790303, -50686456.33738063, -32295290.86040193, -4682626.166951628, 38.9404910695524, 2.3276838710185546, -3.3553704327898615, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2572308.1304790303, 57170696.17294932, 23334490.815865286, -5412686.683992008, 4.207460297218582, 34.59583613000969, 0.25802676312129086, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2572308.1304790303, 83536104.27287935, -33067366.314951964, 1005380.4789493969, 13.283174179588588, 26.28563007793422, -0.016895085129938422, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2572308.1304790303, 83881289.52931874, -33253813.168839965, 1032315.1169210861, 13.799422502775668, 27.145972243099692, -0.0724524872290436, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2572308.1304790303, -28709126.39172709, -178175378.88079745, -4072856.1147037037, 24.98585396007671, 4.542930679054688, -0.5081540990414127, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2572308.1304790303, 619797157.2577077, -298305721.9549956, -12448965.427071666, 5.689932877328747, 12.300569381485923, -0.17998552741050308, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2572308.1304790303, -742332638.8246545, 1210080871.051007, 8545776.87311004, -8.816381315306057, -4.924058295632019, 0.43703229333835486, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2572308.1304790303, 1304327717.8071535, -2574098822.3875513, -25947223.649398416, 6.001968774914093, 2.8107102697773194, -0.06714352069402854, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2572308.1304790303, 2635345292.5379725, -3574720979.4824033, 13505480.140100358, 4.324780203929008, 3.275011222841279, -0.16724342705188017, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2572308.1304790303, 6582675996.548274, 1393347834.2129343, -2089625605.479594, -0.19135815390862812, 3.8796399541427276, -0.36485714415091514, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2572308.1304790303, -190975309.19409707, -101328209.81320156, -14192674.903686931, 14.816500730809308, -18.15144962066851, -1.9090354099579747, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2572576.961499552, -50629821.82159787, 36833532.09742797, 976536.7495945296, -0.0035171440904118714, -0.0009902123330958184, 1.5942685755539584e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2572576.961499552, -34239902.77481072, -28751277.1343326, -5896381.188222531, 37.49602075961591, 14.239628011576142, -2.246348353885145, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2572576.961499552, -2295112.7837962857, 133336959.49743482, -407386.7667029705, -31.42086294614607, 15.535204157709968, 2.0312527580820143, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2572576.961499552, -125841790.14493462, -94554224.64224963, 1065270.1520210921, 25.351482794519, -14.917509910007265, 0.006592433972803108, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2572576.961499552, -125827231.02110498, -94913289.60794543, 1097404.5969374105, 26.441098591362334, -14.917595167795204, 0.023338055562128802, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2572576.961499552, 3168169.317295009, 259876090.2912367, 4366853.126840355, -22.670196060637203, 7.757228596111853, 0.710742061958884, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2572576.961499552, 691393665.3606262, 7639597.471459528, -15372845.368665919, 0.3619748667103346, 13.66963082352869, -0.06764222261761682, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2572576.961499552, -936411952.3105142, 1079729999.13625, 18542573.76432966, -7.858221591562631, -6.270476579882862, 0.42177498553796267, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2572576.961499552, 1441768719.6089857, -2505178811.0801044, -27468226.053696763, 5.8300428489133305, 3.1220282146746796, -0.06379804529811679, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2572576.961499552, 2734727787.8701053, -3497242378.820515, 9616484.485416863, 4.232150079006861, 3.3959854125305453, -0.16760317112272116, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2572576.961499552, 6577564893.441263, 1483320868.200255, -2097889759.1260378, -0.24866969551701631, 3.8675241199414137, -0.34675037220275673, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2572576.961499552, -30790494.525083113, 169297627.66692916, 15229519.412586203, -33.75912793243641, 6.353354354499608, 0.5967987778962692, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 280808073.80969554

       Sun, 2572886.8341870457, -50689706.876882315, 36816773.477253675, 976310.9539130701, -0.0011034021355118492, 0.00013702349737634858, -3.256358975705244e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2572886.8341870457, -92599003.67953876, 65932091.482041374, 7181077.797233471, -37.776460203995946, -38.00960992764455, 0.3213965719607964, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2572886.8341870457, -151163347.93958464, -2348814.3292309404, 6187094.379363734, 12.481031225839295, -32.784362791598376, -1.1919893257508851, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2572886.8341870457, -199056647.0145461, 20645710.89669711, 1001525.7768831069, 2.7472990064764673, -29.739940742824086, 0.01916298982804229, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2572886.8341870457, -198739323.78410757, 20871052.040233508, 977012.7878311913, 2.2047204248261405, -28.889619360613196, -0.0526067003185697, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2572886.8341870457, -235906957.30488798, -110248434.80972832, 2358427.096434619, 15.943779918134265, -16.889604583160022, -0.7403725206971974, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2572886.8341870457, 615946757.5735813, 362895878.8434191, -15246641.947545823, -5.8901937408548, 12.351598973764624, 0.07692854335775387, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2572886.8341870457, -1129221289.8451185, 893698048.6030996, 29442580.707523752, -6.505562612875244, -7.57938836607751, 0.39009163289051896, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2572886.8341870457, 1594995697.0741274, -2416933735.1950197, -29122515.601238456, 5.613065121694414, 3.467612493280986, -0.059747619956807725, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2572886.8341870457, 2846559440.582229, -3404490209.4877605, 5125490.4653277295, 4.1211736354689394, 3.5322075725735815, -0.16785439883148975, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2572886.8341870457, 6570028619.072959, 1586669681.4227464, -2106894556.5364754, -0.3142106651579176, 3.8527004786293846, -0.32593866736558597, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2572886.8341870457, 67107049.27207802, -94507528.2517299, -12808970.993566047, 16.052629317567806, 21.130930228821068, 2.30600665235658, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2572969.033261732, -50696205.09098617, 36818508.12439098, 976039.1447635735, -0.0006334296728470075, 0.0003520939793607653, -4.829051798060279e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2572969.033261732, -69295277.0942618, 80232082.04056361, 6231229.615205913, -54.585190735224984, -17.370817813768138, 3.54509105067658, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2572969.033261732, 45229435.500718266, -14266171.079490999, -5278785.125763081, 16.268124850051628, 30.77134523083621, -0.4904058720933106, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2572969.033261732, -61484674.188759446, -114767022.61250207, 1072331.1722511488, 29.238608006152646, -2.2412690827945743, -0.0008672912573810059, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2572969.033261732, -61179887.39493947, -114516366.38569681, 1044873.7039248615, 28.64033760031144, -1.4497832820033463, -0.05788607530229342, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2572969.033261732, -85137849.55432902, -181374613.78287318, -2779890.5691578723, 24.81775131121428, -1.681890726612378, -0.6349751443374082, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2572969.033261732, 568787384.4695626, 447717182.4344908, -14569372.65231959, -7.370878808746294, 11.503314604748274, 0.11350246793971025, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2572969.033261732, -1174026341.088223, 838797693.1233776, 32175468.238596473, -6.109797926185391, -7.877511441053159, 0.3793677154130638, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2572969.033261732, 1634644485.44994, -2391989414.927224, -29542918.17420247, 5.552247656760205, 3.5567866078329335, -0.05864021647598467, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2572969.033261732, 2875721008.8058867, -3379278104.5062537, 3933249.0921601993, 4.0909921240130664, 3.567746515610762, -0.16789159981401172, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2572969.033261732, 6567735658.1224, 1614017091.466481, -2109189802.3625102, -0.3315029557220092, 3.848615917492259, -0.3204289259687492, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2572969.033261732, 71357320.75165878, 103680408.60741681, 8451592.001542063, -19.21983045252606, 27.13945269514465, 2.8616095472534715, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 255774761.52917427

       Sun, 2573381.6721536955, -50677768.13824864, 36887614.37663144, 973340.1588111899, 0.00105164754069081, 0.0036007692349948077, -8.981500594451546e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2573381.6721536955, -813981.5762333983, 4696302.433958347, -6207948.636056627, 16.866701410295445, 43.118363788724245, 2.0013769042242995, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2573381.6721536955, -43420881.426314965, -71614463.65491343, -1013521.8813685675, 34.71701504433289, 2.2180631284006043, -1.9642718158912131, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2573381.6721536955, 49266203.808560826, -77357128.60927856, 1035436.1021124712, 21.952774278871896, 19.49771826105563, -0.01483610828711374, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2573381.6721536955, 49358647.13417498, -76977037.82016526, 1001470.6379614169, 20.995025560831476, 19.784025369774696, 0.01364241943827466, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2573381.6721536955, -216716282.31032547, 219483742.08998868, 8823319.954538696, -17.0423842909927, -14.21552093116399, 0.11261212424454996, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2573381.6721536955, 202050947.25210768, 750597763.5550644, -7747413.943442098, -12.46500019045094, 4.976819497244474, 0.25505008567593623, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2573381.6721536955, -1354125416.536275, 535594080.4971431, 44574483.71019558, -3.952440891013966, -9.035460329744177, 0.3129066626098474, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2573381.6721536955, 1826895318.591243, -2257415751.9317927, -31531940.36578447, 5.227233907475899, 3.9877821968544747, -0.05288752171794582, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2573381.6721536955, 3018812675.485188, -3248950551.4865336, -2053346.2097540724, 3.9348751208107227, 3.7422425917419555, -0.16789145838796463, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2573381.6721536955, 6554377085.242054, 1750850152.851952, -2120121584.4273884, -0.41771662326731596, 3.8271599868229216, -0.29284104141436257, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2573381.6721536955, 96609237.9148109, 48931904.44279829, 2635319.3033788814, -7.722227327024654, 30.586251551472785, 3.25952698579295, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 134880843.7098811

       Sun, 2573465.537895061, -50668939.61312831, 36915954.55346836, 972647.1142147504, 0.0013890663387128043, 0.004301445547889348, -0.00010196206519050242, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2573465.537895061, -8499701.863322955, -9139319.172176521, -6645427.578216736, 26.26993979074277, 35.17170139178588, 0.4931969877962484, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2573465.537895061, 22934871.42846734, 116068129.98495224, -2114318.6842271434, -25.742266373859483, 23.714752105661848, 1.8232858847698097, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2573465.537895061, 74125857.25367291, 117809488.45976463, 909616.3657902142, -16.672164701611496, 24.889110502610954, -0.01487931069427927, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2573465.537895061, 74050354.1275912, 118193088.34802067, 886525.0901496761, -17.662792121355082, 24.762584944140244, 0.04782819941884973, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2573465.537895061, -294748242.68756807, 84090168.80399288, 7860222.856366342, -3.721800263398334, -21.699119982698434, -0.366515846240394, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2573465.537895061, 109953146.40304798, 780871937.8304808, -5834659.254513229, -12.92031769766852, 3.3725879847542757, 0.2721497838880236, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2573465.537895061, -1381087892.055825, 469514379.1517228, 46785154.70775635, -3.4886430185663504, -9.199379682408235, 0.29716207178722404, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2573465.537895061, 1864519216.1997867, -2228214870.238212, -31910799.19486756, 5.157299482863293, 4.071865895854431, -0.051681124820215786, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2573465.537895061, 3047206647.445589, -3221708541.888258, -3269757.1755569275, 3.902221883539725, 3.7768914916168077, -0.1678532834052399, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2573465.537895061, 6551287232.6154585, 1778565295.728421, -2122223243.7725909, -0.4351178318194254, 3.822607131757142, -0.28724871056760953, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2573465.537895061, -89166472.50536622, 169733253.58768922, 15116221.526616996, -32.94581476731346, -5.749687302703096, -0.6999745660913771, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2573754.241600916, -50640116.01718416, 37060049.25307013, 970209.863254968, 0.0008129165445177515, 0.007034554048545913, -9.422662680397468e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2573754.241600916, -37751940.25476192, 81172996.41104014, 3415800.706138976, -56.51753422486454, 15.494825259979361, 6.4166523856494315, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
